1.7354,0.43857,0.17152,-0.57517,-0.79694,-0.54683
1.5943,-1.082,-0.30582,-0.24213,-0.59037,0.17289
-1.1354,-1.0169,-0.74719,0.18489,0.98849,0.79135
-1.7919,0.00814,0.29727,0.41555,0.6879,0.18508
1.7354,0.43857,0.17152,-0.57517,-0.79694,-0.54683
1.5943,-1.082,-0.30582,-0.24213,-0.59037,0.17289
-1.1117,-1.0238,-0.77932,0.17543,0.99381,0.79733
-1.7919,0.00814,0.29727,0.41555,0.6879,0.18508
1.7296,0.45209,0.18146,-0.57928,-0.80174,-0.55271
1.603,-1.066,-0.30649,-0.24449,-0.58957,0.1648
-1.1117,-1.0238,-0.77932,0.17543,0.99381,0.79733
-1.8041,0.0991,0.32509,0.4134,0.66638,0.13824
1.7354,0.43857,0.17152,-0.57517,-0.79694,-0.54683
1.5943,-1.082,-0.30582,-0.24213,-0.59037,0.17289
-1.1278,-1.0207,-0.75631,0.18302,0.99128,0.79339
-1.8204,0.19595,0.38112,0.39398,0.61963,0.077921
1.739,0.41372,0.17024,-0.57707,-0.79909,-0.54619
1.5728,-1.1098,-0.32262,-0.2256,-0.56957,0.20072
-1.1525,-1.004,-0.73536,0.19548,0.99421,0.78694
-1.8049,0.113,0.33294,0.40681,0.65755,0.13229
1.7375,0.42829,0.17596,-0.57427,-0.79613,-0.54898
1.5907,-1.0863,-0.3153,-0.23975,-0.58916,0.18237
-1.1309,-1.0193,-0.75338,0.18603,0.99227,0.79195
-1.8165,0.16442,0.37107,0.40956,0.6397,0.093433
1.7454,0.3771,0.13379,-0.58173,-0.80507,-0.525
1.5543,-1.1632,-0.30974,-0.19722,-0.54743,0.22294
-1.1472,-1.007,-0.74328,0.18947,0.99244,0.78955
-1.8041,0.0991,0.32509,0.4134,0.66638,0.13824
1.7354,0.43857,0.17152,-0.57517,-0.79694,-0.54683
1.5943,-1.082,-0.30582,-0.24213,-0.59037,0.17289
-1.1278,-1.0207,-0.75631,0.18302,0.99128,0.79339
-1.7919,0.00814,0.29727,0.41555,0.6879,0.18508
1.7296,0.45209,0.18146,-0.57928,-0.80174,-0.55271
1.603,-1.066,-0.30649,-0.24449,-0.58957,0.1648
-1.1117,-1.0238,-0.77932,0.17543,0.99381,0.79733
-1.8049,0.113,0.33294,0.40681,0.65755,0.13229
1.7354,0.43857,0.17152,-0.57517,-0.79694,-0.54683
1.5943,-1.082,-0.30582,-0.24213,-0.59037,0.17289
-1.1309,-1.0193,-0.75338,0.18603,0.99227,0.79195
-1.7987,0.048538,0.31594,0.42411,0.67732,0.16529
1.7321,0.44414,0.17718,-0.58424,-0.80058,-0.54697
1.5991,-1.0727,-0.30691,-0.23615,-0.58868,0.16598
-1.1196,-1.0213,-0.76935,0.17627,0.99263,0.79453
-1.7992,0.079895,0.32399,0.42277,0.67176,0.14641
1.7305,0.46314,0.17545,-0.58892,-0.8081,-0.55013
1.6032,-1.0622,-0.2959,-0.23825,-0.58538,0.15537
-1.126,-1.0203,-0.76123,0.17908,0.99124,0.79411
-1.8165,0.16442,0.37107,0.40956,0.6397,0.093433
1.7354,0.43857,0.17152,-0.57517,-0.79694,-0.54683
1.5943,-1.082,-0.30582,-0.24213,-0.59037,0.17289
-1.1405,-1.0115,-0.74295,0.18947,0.99067,0.78977
-1.7987,0.048538,0.31594,0.42411,0.67732,0.16529
1.7255,0.47072,0.18061,-0.59182,-0.80871,-0.55244
1.6092,-1.055,-0.29638,-0.2388,-0.58692,0.15087
-1.1196,-1.0213,-0.76935,0.17627,0.99263,0.79453
-1.8049,0.113,0.33294,0.40681,0.65755,0.13229
1.7354,0.43857,0.17152,-0.57517,-0.79694,-0.54683
1.5943,-1.082,-0.30582,-0.24213,-0.59037,0.17289
-1.1309,-1.0193,-0.75338,0.18603,0.99227,0.79195
-1.8041,0.0991,0.32509,0.4134,0.66638,0.13824
1.7354,0.43857,0.17152,-0.57517,-0.79694,-0.54683
1.5943,-1.082,-0.30582,-0.24213,-0.59037,0.17289
-1.1278,-1.0207,-0.75631,0.18302,0.99128,0.79339
-1.7987,0.048538,0.31594,0.42411,0.67732,0.16529
1.7354,0.43857,0.17152,-0.57517,-0.79694,-0.54683
1.5943,-1.082,-0.30582,-0.24213,-0.59037,0.17289
-1.1196,-1.0213,-0.76935,0.17627,0.99263,0.79453
-1.7919,0.00814,0.29727,0.41555,0.6879,0.18508
1.7321,0.44414,0.17718,-0.58424,-0.80058,-0.54697
1.5991,-1.0727,-0.30691,-0.23615,-0.58868,0.16598
-1.1117,-1.0238,-0.77932,0.17543,0.99381,0.79733
-1.7709,-0.034171,0.29931,0.43465,0.69158,0.18535
1.7354,0.43857,0.17152,-0.57517,-0.79694,-0.54683
1.5943,-1.082,-0.30582,-0.24213,-0.59037,0.17289
-1.1121,-1.0195,-0.79085,0.16639,0.99561,0.80339
-1.7992,0.079895,0.32399,0.42277,0.67176,0.14641
1.7354,0.43857,0.17152,-0.57517,-0.79694,-0.54683
1.5943,-1.082,-0.30582,-0.24213,-0.59037,0.17289
-1.126,-1.0203,-0.76123,0.17908,0.99124,0.79411
-1.7992,0.079895,0.32399,0.42277,0.67176,0.14641
1.7305,0.46314,0.17545,-0.58892,-0.8081,-0.55013
1.6032,-1.0622,-0.2959,-0.23825,-0.58538,0.15537
-1.126,-1.0203,-0.76123,0.17908,0.99124,0.79411
-1.8116,0.14345,0.348,0.41857,0.65969,0.11172
1.7375,0.42829,0.17596,-0.57427,-0.79613,-0.54898
1.5907,-1.0863,-0.3153,-0.23975,-0.58916,0.18237
-1.1354,-1.0169,-0.74719,0.18489,0.98849,0.79135
-1.7987,0.048538,0.31594,0.42411,0.67732,0.16529
1.7354,0.43857,0.17152,-0.57517,-0.79694,-0.54683
1.5943,-1.082,-0.30582,-0.24213,-0.59037,0.17289
-1.1196,-1.0213,-0.76935,0.17627,0.99263,0.79453
-1.8041,0.0991,0.32509,0.4134,0.66638,0.13824
1.7354,0.43857,0.17152,-0.57517,-0.79694,-0.54683
1.5943,-1.082,-0.30582,-0.24213,-0.59037,0.17289
-1.1278,-1.0207,-0.75631,0.18302,0.99128,0.79339
-1.7927,0.025988,0.31966,0.41946,0.68267,0.17199
1.7354,0.43857,0.17152,-0.57517,-0.79694,-0.54683
1.5943,-1.082,-0.30582,-0.24213,-0.59037,0.17289
-1.1182,-1.0193,-0.77588,0.17654,0.99247,0.79549
-1.7992,0.079895,0.32399,0.42277,0.67176,0.14641
1.7354,0.43857,0.17152,-0.57517,-0.79694,-0.54683
1.5943,-1.082,-0.30582,-0.24213,-0.59037,0.17289
-1.126,-1.0203,-0.76123,0.17908,0.99124,0.79411
-1.7919,0.00814,0.29727,0.41555,0.6879,0.18508
1.7321,0.44414,0.17718,-0.58424,-0.80058,-0.54697
1.5991,-1.0727,-0.30691,-0.23615,-0.58868,0.16598
-1.1117,-1.0238,-0.77932,0.17543,0.99381,0.79733
-1.8116,0.14345,0.348,0.41857,0.65969,0.11172
1.7354,0.43857,0.17152,-0.57517,-0.79694,-0.54683
1.5943,-1.082,-0.30582,-0.24213,-0.59037,0.17289
-1.1354,-1.0169,-0.74719,0.18489,0.98849,0.79135
-1.7927,0.025988,0.31966,0.41946,0.68267,0.17199
1.7354,0.43857,0.17152,-0.57517,-0.79694,-0.54683
1.5943,-1.082,-0.30582,-0.24213,-0.59037,0.17289
-1.1182,-1.0193,-0.77588,0.17654,0.99247,0.79549
-1.8049,0.113,0.33294,0.40681,0.65755,0.13229
1.7354,0.43857,0.17152,-0.57517,-0.79694,-0.54683
1.5943,-1.082,-0.30582,-0.24213,-0.59037,0.17289
-1.1309,-1.0193,-0.75338,0.18603,0.99227,0.79195
-1.7987,0.048538,0.31594,0.42411,0.67732,0.16529
1.7354,0.43857,0.17152,-0.57517,-0.79694,-0.54683
1.5943,-1.082,-0.30582,-0.24213,-0.59037,0.17289
-1.1196,-1.0213,-0.76935,0.17627,0.99263,0.79453
-1.8116,0.14345,0.348,0.41857,0.65969,0.11172
1.7354,0.43857,0.17152,-0.57517,-0.79694,-0.54683
1.5943,-1.082,-0.30582,-0.24213,-0.59037,0.17289
-1.1354,-1.0169,-0.74719,0.18489,0.98849,0.79135
-1.7919,0.00814,0.29727,0.41555,0.6879,0.18508
1.7321,0.44414,0.17718,-0.58424,-0.80058,-0.54697
1.5991,-1.0727,-0.30691,-0.23615,-0.58868,0.16598
-1.1117,-1.0238,-0.77932,0.17543,0.99381,0.79733
-1.8041,0.0991,0.32509,0.4134,0.66638,0.13824
1.7296,0.45209,0.18146,-0.57928,-0.80174,-0.55271
1.603,-1.066,-0.30649,-0.24449,-0.58957,0.1648
-1.1278,-1.0207,-0.75631,0.18302,0.99128,0.79339
-1.7927,0.025988,0.31966,0.41946,0.68267,0.17199
1.7354,0.43857,0.17152,-0.57517,-0.79694,-0.54683
1.5943,-1.082,-0.30582,-0.24213,-0.59037,0.17289
-1.1182,-1.0193,-0.77588,0.17654,0.99247,0.79549
-1.8049,0.113,0.33294,0.40681,0.65755,0.13229
1.7354,0.43857,0.17152,-0.57517,-0.79694,-0.54683
1.5943,-1.082,-0.30582,-0.24213,-0.59037,0.17289
-1.1309,-1.0193,-0.75338,0.18603,0.99227,0.79195
-1.7991,0.063662,0.32031,0.42748,0.67254,0.15729
1.7354,0.43857,0.17152,-0.57517,-0.79694,-0.54683
1.5943,-1.082,-0.30582,-0.24213,-0.59037,0.17289
-1.1228,-1.0207,-0.76539,0.17645,0.99256,0.79393
-1.7919,0.00814,0.29727,0.41555,0.6879,0.18508
1.7354,0.43857,0.17152,-0.57517,-0.79694,-0.54683
1.5943,-1.082,-0.30582,-0.24213,-0.59037,0.17289
-1.1117,-1.0238,-0.77932,0.17543,0.99381,0.79733
-1.8049,0.113,0.33294,0.40681,0.65755,0.13229
1.7375,0.42829,0.17596,-0.57427,-0.79613,-0.54898
1.5907,-1.0863,-0.3153,-0.23975,-0.58916,0.18237
-1.1309,-1.0193,-0.75338,0.18603,0.99227,0.79195
-1.7987,0.048538,0.31594,0.42411,0.67732,0.16529
1.7354,0.43857,0.17152,-0.57517,-0.79694,-0.54683
1.5943,-1.082,-0.30582,-0.24213,-0.59037,0.17289
-1.1196,-1.0213,-0.76935,0.17627,0.99263,0.79453
-1.8041,0.0991,0.32509,0.4134,0.66638,0.13824
1.7375,0.42829,0.17596,-0.57427,-0.79613,-0.54898
1.5907,-1.0863,-0.3153,-0.23975,-0.58916,0.18237
-1.1278,-1.0207,-0.75631,0.18302,0.99128,0.79339
-1.7992,0.079895,0.32399,0.42277,0.67176,0.14641
1.7321,0.44414,0.17718,-0.58424,-0.80058,-0.54697
1.5991,-1.0727,-0.30691,-0.23615,-0.58868,0.16598
-1.126,-1.0203,-0.76123,0.17908,0.99124,0.79411
-1.8041,0.0991,0.32509,0.4134,0.66638,0.13824
1.7354,0.43857,0.17152,-0.57517,-0.79694,-0.54683
1.5943,-1.082,-0.30582,-0.24213,-0.59037,0.17289
-1.1278,-1.0207,-0.75631,0.18302,0.99128,0.79339
-1.7987,0.048538,0.31594,0.42411,0.67732,0.16529
1.7354,0.43857,0.17152,-0.57517,-0.79694,-0.54683
1.5943,-1.082,-0.30582,-0.24213,-0.59037,0.17289
-1.1196,-1.0213,-0.76935,0.17627,0.99263,0.79453
-1.7992,0.079895,0.32399,0.42277,0.67176,0.14641
1.7354,0.43857,0.17152,-0.57517,-0.79694,-0.54683
1.5943,-1.082,-0.30582,-0.24213,-0.59037,0.17289
-1.126,-1.0203,-0.76123,0.17908,0.99124,0.79411
-1.793,0.017092,0.3073,0.42226,0.68627,0.17757
1.7305,0.46314,0.17545,-0.58892,-0.8081,-0.55013
1.6032,-1.0622,-0.2959,-0.23825,-0.58538,0.15537
-1.1147,-1.0216,-0.77727,0.17443,0.99283,0.79675
-1.793,0.017092,0.3073,0.42226,0.68627,0.17757
1.7305,0.46314,0.17545,-0.58892,-0.8081,-0.55013
1.6032,-1.0622,-0.2959,-0.23825,-0.58538,0.15537
-1.1147,-1.0216,-0.77727,0.17443,0.99283,0.79675
-1.7927,0.025988,0.31966,0.41946,0.68267,0.17199
1.7329,0.44639,0.17571,-0.57017,-0.79805,-0.55251
1.5983,-1.075,-0.30541,-0.2505,-0.59126,0.17163
-1.1182,-1.0193,-0.77588,0.17654,0.99247,0.79549
-1.7919,0.00814,0.29727,0.41555,0.6879,0.18508
1.7354,0.43857,0.17152,-0.57517,-0.79694,-0.54683
1.5943,-1.082,-0.30582,-0.24213,-0.59037,0.17289
-1.1117,-1.0238,-0.77932,0.17543,0.99381,0.79733
-1.8161,0.18065,0.37551,0.4044,0.62982,0.087629
1.7454,0.3771,0.13379,-0.58173,-0.80507,-0.525
1.5543,-1.1632,-0.30974,-0.19722,-0.54743,0.22294
-1.1505,-1.0057,-0.73917,0.19185,0.99334,0.78777
-1.7987,0.048538,0.31594,0.42411,0.67732,0.16529
1.7354,0.43857,0.17152,-0.57517,-0.79694,-0.54683
1.5943,-1.082,-0.30582,-0.24213,-0.59037,0.17289
-1.1196,-1.0213,-0.76935,0.17627,0.99263,0.79453
-1.7991,0.063662,0.32031,0.42748,0.67254,0.15729
1.7329,0.44639,0.17571,-0.57017,-0.79805,-0.55251
1.5983,-1.075,-0.30541,-0.2505,-0.59126,0.17163
-1.1228,-1.0207,-0.76539,0.17645,0.99256,0.79393
-1.8041,0.0991,0.32509,0.4134,0.66638,0.13824
1.7354,0.43857,0.17152,-0.57517,-0.79694,-0.54683
1.5943,-1.082,-0.30582,-0.24213,-0.59037,0.17289
-1.1278,-1.0207,-0.75631,0.18302,0.99128,0.79339
-1.793,0.017092,0.3073,0.42226,0.68627,0.17757
1.7354,0.43857,0.17152,-0.57517,-0.79694,-0.54683
1.5943,-1.082,-0.30582,-0.24213,-0.59037,0.17289
-1.1147,-1.0216,-0.77727,0.17443,0.99283,0.79675
-1.7927,0.025988,0.31966,0.41946,0.68267,0.17199
1.7354,0.43857,0.17152,-0.57517,-0.79694,-0.54683
1.5943,-1.082,-0.30582,-0.24213,-0.59037,0.17289
-1.1182,-1.0193,-0.77588,0.17654,0.99247,0.79549
-1.7919,0.00814,0.29727,0.41555,0.6879,0.18508
1.7354,0.43857,0.17152,-0.57517,-0.79694,-0.54683
1.5943,-1.082,-0.30582,-0.24213,-0.59037,0.17289
-1.1117,-1.0238,-0.77932,0.17543,0.99381,0.79733
-1.7927,0.025988,0.31966,0.41946,0.68267,0.17199
1.7354,0.43857,0.17152,-0.57517,-0.79694,-0.54683
1.5943,-1.082,-0.30582,-0.24213,-0.59037,0.17289
-1.1182,-1.0193,-0.77588,0.17654,0.99247,0.79549
-1.7987,0.048538,0.31594,0.42411,0.67732,0.16529
1.7321,0.44414,0.17718,-0.58424,-0.80058,-0.54697
1.5991,-1.0727,-0.30691,-0.23615,-0.58868,0.16598
-1.1196,-1.0213,-0.76935,0.17627,0.99263,0.79453
-1.8116,0.14345,0.348,0.41857,0.65969,0.11172
1.7354,0.43857,0.17152,-0.57517,-0.79694,-0.54683
1.5943,-1.082,-0.30582,-0.24213,-0.59037,0.17289
-1.1354,-1.0169,-0.74719,0.18489,0.98849,0.79135
-1.7987,0.048538,0.31594,0.42411,0.67732,0.16529
1.7354,0.43857,0.17152,-0.57517,-0.79694,-0.54683
1.5943,-1.082,-0.30582,-0.24213,-0.59037,0.17289
-1.1196,-1.0213,-0.76935,0.17627,0.99263,0.79453
-1.7987,0.048538,0.31594,0.42411,0.67732,0.16529
1.7296,0.45209,0.18146,-0.57928,-0.80174,-0.55271
1.603,-1.066,-0.30649,-0.24449,-0.58957,0.1648
-1.1196,-1.0213,-0.76935,0.17627,0.99263,0.79453
-1.8116,0.14345,0.348,0.41857,0.65969,0.11172
1.7354,0.43857,0.17152,-0.57517,-0.79694,-0.54683
1.5943,-1.082,-0.30582,-0.24213,-0.59037,0.17289
-1.1354,-1.0169,-0.74719,0.18489,0.98849,0.79135
-1.8116,0.14345,0.348,0.41857,0.65969,0.11172
1.7354,0.43857,0.17152,-0.57517,-0.79694,-0.54683
1.5943,-1.082,-0.30582,-0.24213,-0.59037,0.17289
-1.1354,-1.0169,-0.74719,0.18489,0.98849,0.79135
-1.8049,0.113,0.33294,0.40681,0.65755,0.13229
1.7354,0.43857,0.17152,-0.57517,-0.79694,-0.54683
1.5943,-1.082,-0.30582,-0.24213,-0.59037,0.17289
-1.1309,-1.0193,-0.75338,0.18603,0.99227,0.79195
-1.8049,0.113,0.33294,0.40681,0.65755,0.13229
1.7354,0.43857,0.17152,-0.57517,-0.79694,-0.54683
1.5943,-1.082,-0.30582,-0.24213,-0.59037,0.17289
-1.1309,-1.0193,-0.75338,0.18603,0.99227,0.79195
-1.8116,0.14345,0.348,0.41857,0.65969,0.11172
1.7354,0.43857,0.17152,-0.57517,-0.79694,-0.54683
1.5943,-1.082,-0.30582,-0.24213,-0.59037,0.17289
-1.1354,-1.0169,-0.74719,0.18489,0.98849,0.79135
-1.7987,0.048538,0.31594,0.42411,0.67732,0.16529
1.7354,0.43857,0.17152,-0.57517,-0.79694,-0.54683
1.5943,-1.082,-0.30582,-0.24213,-0.59037,0.17289
-1.1196,-1.0213,-0.76935,0.17627,0.99263,0.79453
-1.7991,0.063662,0.32031,0.42748,0.67254,0.15729
1.7354,0.43857,0.17152,-0.57517,-0.79694,-0.54683
1.5943,-1.082,-0.30582,-0.24213,-0.59037,0.17289
-1.1228,-1.0207,-0.76539,0.17645,0.99256,0.79393
-1.7987,0.048538,0.31594,0.42411,0.67732,0.16529
1.7354,0.43857,0.17152,-0.57517,-0.79694,-0.54683
1.5943,-1.082,-0.30582,-0.24213,-0.59037,0.17289
-1.1196,-1.0213,-0.76935,0.17627,0.99263,0.79453
-1.8116,0.14345,0.348,0.41857,0.65969,0.11172
1.7354,0.43857,0.17152,-0.57517,-0.79694,-0.54683
1.5943,-1.082,-0.30582,-0.24213,-0.59037,0.17289
-1.1354,-1.0169,-0.74719,0.18489,0.98849,0.79135
-1.8161,0.18065,0.37551,0.4044,0.62982,0.087629
1.7454,0.3771,0.13379,-0.58173,-0.80507,-0.525
1.5543,-1.1632,-0.30974,-0.19722,-0.54743,0.22294
-1.1505,-1.0057,-0.73917,0.19185,0.99334,0.78777
-1.8049,0.113,0.33294,0.40681,0.65755,0.13229
1.7375,0.42829,0.17596,-0.57427,-0.79613,-0.54898
1.5907,-1.0863,-0.3153,-0.23975,-0.58916,0.18237
-1.1309,-1.0193,-0.75338,0.18603,0.99227,0.79195
-1.7992,0.079895,0.32399,0.42277,0.67176,0.14641
1.7354,0.43857,0.17152,-0.57517,-0.79694,-0.54683
1.5943,-1.082,-0.30582,-0.24213,-0.59037,0.17289
-1.126,-1.0203,-0.76123,0.17908,0.99124,0.79411
-1.7919,0.00814,0.29727,0.41555,0.6879,0.18508
1.7255,0.47072,0.18061,-0.59182,-0.80871,-0.55244
1.6092,-1.055,-0.29638,-0.2388,-0.58692,0.15087
-1.1117,-1.0238,-0.77932,0.17543,0.99381,0.79733
-1.7992,0.079895,0.32399,0.42277,0.67176,0.14641
1.7354,0.43857,0.17152,-0.57517,-0.79694,-0.54683
1.5943,-1.082,-0.30582,-0.24213,-0.59037,0.17289
-1.126,-1.0203,-0.76123,0.17908,0.99124,0.79411
